index_article,index_paragraph,content,label
45,16,"It is worth mentioning that Shannon was not just a talented electrical engineer, he was also a world-class cryptographer, having worked on several government-sponsored ‘secrecy’ projects at Bell Labs throughout the Second World War. During that time, he produced a lesser-known paper, originally classified, entitled ‘A Mathematical Theory of Cryptography’ (Shannon, 1945). Shannon operated, in other words, at the junction point of algorithms and algorisms. Or, as he described his work on communication and cryptography many years later, ‘they were so close together you couldn’t separate them’ (quoted in Kahn, 1967: 744; see also Gleick, 2011: 216–218). Indeed for Shannon, communication in the ordinary sense of the term was nothing other than a special, simpler case of cryptography, or of ciphering and deciphering. Both in his view consisted of signals and noise stuck in a dizzying, entropic dance, along with telling redundancies that, if exploited using the right mathematics, could mitigate much of the turmoil and thereby point the way toward order (Rheingold, 1985: 119). What Shannon was essentially proposing in his work, then, was the use of algorithms to attenuate algorisms.",1
46,1,Blood culture bottles are superior to conventional media for vitreous culture in clinically suspected infectious endophthalmitis. Vitreous culture using blood culture bottles should be recommended as the primary method for microbiological diagnosis. A combination of both methods further improves the positive culture yield.,1
46,2,"This study follows the tenets of Declaration of Helsinki and was approved by the Khon Kaen University Ethics Committee for Human Research (HE551093). All patients with the diagnosis of clinically suspected endophthalmitis at the KKU Eye Center, Khon Kaen University, from 2008 to 2014 were recruited for the study. Inclusion criteria were those who had best-corrected visual acuity of 6/15 or worse, clinical findings of endophthalmitis no longer than 3 weeks and history of prior intraocular injury or surgery no longer than 6 weeks. Exclusion criteria included those who had a history of uveitis or were using eyedrops, which might interfere with the culture results within 1 week.",1
46,3,"In all patients, undiluted vitreous specimens were obtained by aspiration through a 23-gauge needle at the start of a vitrectomy procedure. The vitreous specimens were inoculated in both BCB and conventional culture media (CCM). The BCB used were VersaTrekREDOX1 80 mL with Stir Bar (TREK Diagnostics, Cleveland, OH, USA), and the CCM were composed of blood agar, MacConkey agar, chocolate agar, Sabouraud dextrose agar and thioglycolate broth. Within 30 min, both BCB and CCM were sent to the Clinical Microbiology Laboratory where they were further inoculated, incubated and examined for growth. Any organisms were identified.",1
46,4,"The primary outcome was the numbers of positive culture yields in each media method. Positive culture yields in both BCB and CCM were compared and analysed. The secondary outcomes were types of infectious endophthalmitis and causative organisms. Statistical analysis was performed using SPSS for Windows version 16.0 (SPSS Inc., Chicago, IL, USA). The collected data were analysed using McNemar χ2-test and an odds ratio with 95% confidence intervals. The difference was considered significant when the P value was <0.05.",1
46,5,The vitreous specimens were processed for microbiological investigations. They were inoculated in both BCB and CCM. There were 151 eyes (49.5%) having positive cultures in either BCB or CCM or both methods.,1
46,6,"There were 136 eyes (90.1% of 151 eyes) having positive cultures in BCB, whereas 99 eyes (65.56% of 151 eyes) yielded positive cultures in CCM. These findings were different with a statistical significance (P < 0.00001). The BCB method yielded more positive cultures than the CCM method with an odds ratio 3.47 and 95% confidence interval 1.92, 6.63 (Table 1)",1
46,7,"Tan et al., however, did not show a superiority of BCB over CCM.19 They studied 85 vitreous specimens from 85 eyes and reported that BCB yielded 69% growth and CCM yielded 72% growth. This difference between the two methods was not statistically significant. They concluded that BCB were not superior to CCM and noted that a combination of both culture methods significantly increased the culture yield. The current report herein studied a larger series and confirms the results of the previous KKU report. BCB yielded more positive cultures than CCM with a statistically significant difference. It is also noted that a combination of both methods had better positive results compared with either BCB or CCM alone.",1
46,8,"The reasons why BCB are superior to CCM for the vitreous culture are not clear. It is postulated that purulent fluid exerts an inhibitory effect on the organisms. Dilution of this purulent fluid in a large volume of BCB may enhance the chances for recovery of the organisms. In addition, BCB are rich in nutrients suitable for growth of many organisms. It is time saving, as only one medium needs for inoculation. It needs only a small volume of vitreous specimen. Transportation to the laboratory is simpler because there is no need for immediate incubation. Therefore, this method is especially suitable for office settings and especially in hospitals where adequate microbiology laboratory facilities are not available.",1
46,9,"The strength of this study is that it is the largest series of patients reported. There is, however, a limitation. The yield for positive cultures was 49.5%, which is rather low when compared with the previous studies. This may be due to the retrospective nature of this study. Only the patients having vitreous culture by both methods were studied, and those having cultures with only one method were excluded, although cultures were positive. Some patients may receive antimicrobial treatment before vitreous cultures. Some microorganisms may therefore not be detected by currently available techniques. Furthermore, some patients may have endophthalmitis of a non-infectious cause.",1
46,10,"In conclusion, the BCB showed superiority over the conventional media in vitreous culture for infectious endophthalmitis. Vitreous culture using BCB should be recommended as the primary method for microbiological diagnosis. A combination of both culture methods further improves the positive yields.",1
46,11,"The authors wish to thank Dr. Kaewjai Thepsuthammarat, Clinical Epidemiology Unit, Faculty of Medicine, Khon Kaen University, for statistical analysis and Professor James A Will, University of Wisconsin, for assistance with the English language presentation of the manuscript.",1
47,1,"In this article Author considers notion “body culture” – its role and place in the theory and practise of the specific kind of human movement activity related to variously conceived sport and physical culture. He researches this issue from the historical and contemporary point of view. He presents large theories on body and culture of Norbert Elias, Frankfurt School, phenomenology, Michael Foucault and Pierre Bourdieu context of justification. He analyses expression body culture also in the light of philosophy, sociology, anthropology, ethnology, psychology, education, linguistic, theology, politics and democracy assumptions.",1
47,2,"We start with an introductory case. In the beginning of the 20th century, the people of the Mentawai islands off the west coast of Sumatra (Indonesia) entered for first time into contact with the Dutch colonial power, which dominated Indonesia in the early 20th century. Living in longhouses and clans along the rivers in the equatorial rainforest, the Mentawaians had kept to their (in colonial jargon) so-called ‘Stone-Age’ culture. The “mild savages”, as they were also called by Westerners, lived in an “original affluent society”, without villages, without chieftains, but rich in festivities and shamanic rituals. When the Mentawaians encountered colonial authorities, this isolation was broken and led to processes of cultural learning and astonishment.",1
47,3,"The story is about a misunderstanding. The Dutch had the idea to involve the Mentawaians, who were famous for their art of shooting, in a festivity in honour of the Dutch monarchy. By bodily activity there should be built a bridge between the cultures (in a similar way, it is often said today that sport expresses an elementary, objective and universal body language, which – being far from linguistic language – may serve as an ideal medium of understanding across borders and of bridging between peoples).",1
47,4,"In real life, however, the encounter developed in another way, and this is what the old Mentawaian remembered. The well-intentioned meeting began friendly with festive decoration and a meal. It turned into a ridiculous event as the Dutch cheered in a – for the indigenous guests incomprehensible way about the arrow hitting a coconut. And it ended with an insult when the Dutch officer distributed the sports rewards. The prices were given according to the principle of achievement, and this conflicted with the artificial balance between the clans, which was basic for Mentawaian social relations. To give somebody more and someone else less, according to their shooting results, neither corresponded to the egalitarian pattern of this stateless society nor to the complex relations between the different longhouse clans. Bow-and-arrow shooting as a Mentawaian art of hunting and bow-and-arrow shooting as a Western sport were two fundamentally different activities.",1
47,5,"The case casts light on the complexity of bodily activity, body language and body culture. And it tells us about how relevant body culture is for the understanding of society and cultural diversity.",1
47,6,"Furthermore it tells us about the interlacement between Western history of sport and nonWestern history. History is not only the genesis and change of the one mainstream we call ‘sport’ (a standard work on this perspective: Guttmann 2004). It is also the history of ‘non-sports’ in thousands of Asian, African, Indigenous American and Pacific cultures. Their particular ways (in German: Sonderwege) throw light on what has been the sonderweg of Western sports. Through body culture and in this case especially through the clash between body cultures – cultural diversity becomes visible.",1
47,7,"The attention of cultural and social studies to “the body” started in the 1970s in a nearexplosive process. Sociologists, historians, philosophers and anthropologists, scholars from sport studies and from medical studies suddenly met in talking about “the return of the body” or its “reappearance” (typical: Die Wiederkehr des Körpers, Kamper/Wulf 1982). The term “body culture” soon follow to express the new interest in the body .",1
47,8,"In trying to describe the history of this term and the related field of knowledge, however, one has to distinguish between three different lines of development: the line of ‘classical’ theories about the culture of the body, the history of the word “body culture” itself, and the recent profile of discourse as well as the changes in social practice, which produced or promoted the new attention. These three lines lead to different historical phases.",1
47,9,"When the attention to “the body” and to body culture had found its word, scholarly attention turned back to sociologists and philosophers who had earlier made studies in this field. These were since the 1920/30s – especially Norbert Elias, the Frankfurt School, and some phenomenologists. Michel Foucault and Pierre Bourdieu built bridges towards the new studies of body culture.",1
47,10,"Based on phenomenological traditions, the French philosopher Michel Foucault (1975) undertook deep studies in the configurations of knowledge during the Renaissance and the ‘classical age’ of Baroque in order to approach the post-1800 society of modern ‘development’ and panoptical control. His studies approached the body by analyzing the history of military discipline and the panopticon as a mechanism of control. The modern body moves in an “archipelago of prisons” and is subjected to what Foucault called the biopolitics of power. This approach became especially influential for sport studies in body, space, and architecture (Vertinsky/Bale 2004). But it also inspired critical studies in the disciplined body of gymnastic and sport (Vigarello 1978, Barreau/Morne 1984, Vertinsky/McKay 2004).",1
47,11,"While Foucault’s studies in bodily discipline focused on the top-down strategies of power, the French Sociologist Pierre Bourdieu directed his attention more towards bottom-up processes of social-bodily practice. He started by studying the Kabyl Berber people in Algeria, their houses and life practices, before entering into studies among different social classes in Paris and France. On this basis, Bourdieu (1966/67) developed the influential concept of habitus. Habitus is a sort of incorporated pattern, which became social practice through diverse forms of taste and distinction, through the display of the body – and through sports. Side by side with economic capital, the social habitus could be understood as a sort of “cultural capital”. Some of Bourdieu’s disciples, such as Jacques Defrance (1987), applied these concepts to the history of sports and gymnastics.",1
47,12,"Also in the works of other ‘fathers’ of modern social thinking, ‘the body’ was recently discovered as being at least an underground category – in Karl Marx’ reflections on the “basis” of human practice and social relations, in Max Weber’s analysis of the Protestant and capitalist “secular asceticism”, and in Marcel Mauss’ observation of “body techniques”.",1
47,13,"German Socialist workers’ sport gave a prominent place to the concept of Körperkultur, while Nazi sport gave priority to Leib and Leibesübungen and detested Körperkultur as being materialistic, decadent and Jewish. It was probably by way of the German Socialist “body culture”, that the concept entered into the theory and practice of Russian Socialists under the name of fiskultura. After the revolution of 1917, fiskultura became an alternative to bourgeois sport, uniting the revolutionary fractions of more aesthetically oriented Proletkult and more health oriented hygienists. Under the dominance of Stalinism, however, the contradictory terms were united under the formula “sport and body culture”. This continued in the Soviet bloc after 1945. Körperkultur was, thus, re-imported into the German Democratic Republic, where the official review of sport sciences bore the title Theorie und Praxis der Körperkultur, and the sports university in Leipzig was called “German High School of Body Culture” (DHfK).",1
47,14,"During all these transformations, the concept of body culture was generally used in the singular. Though at a closer view both historical change and cultural diversity became visible, one did not yet talk about body cultures in the plural.",1
47,15,"Among some European scholars, this was supplied by the term “body anthropology”, as in the framework of the French-Danish-German Institut International d’Anthropologie Corporelle (IIAC 1987 ff; Barreau/Morne 1984, Dietrich 2001 and 2002). The review Stadion, Journal of the History of Sport and Physical Education (Cologne 1975 ff) chose for its title the terms Sport und Körperkultur in German, and Sport et culture physique in French. Outside Europe, the Japanese sociologist Satoshi Shimizu established a Centre for the Study of Body Culture at the University of Tsukuba.",1
47,16,"As mentioned before, the concept of body culture has met with a new scholarly interest in the human body since the 1970s. This innovation happened as a cross-disciplinary process.",1
47,17,"In anthropology, the classical article of Clifford Geertz (1972) about Balinese cockfighting received worldwide attention, and during the 1970s, an anthropology of the body was drafted (Blacking 1977). Susan Brownell (1995) delivered important body-cultural studies of sport in China, and G. Whitney Azoy (2003) showed by analysis of the Afghan game of Buzkashi, how power and violence was embodied in the situation of playing.",1
47,18,"In ethnology, the Tübingen School in Germany around Hermann Bausinger contributed with studies among others about upright posture (Warneken 1990). Danish ethnologists launched the bodynear concept of life-form analysis (Højrup 1983), and the Swedish “cultural analysis” approached modernity as a transformation of bodily practice (Frykman/Löfgren 1979). The Birmingham school of the Centre for Contemporary Cultural Studies (CCCS, 1964-2002) obtained broad international attention with its studies of youth cultures, sport and rock music.",1
47,19,"Psychology had some problems extending its perspective from the bodiless soul or psyche towards the body. The German Communist psychiatrist Wilhelm Reich was the first, during the 1920/30s, to give the body a central place in therapeutic practice and in psychoanalytical theory, especially “body armour” and orgasm. He used this for a sort of body-political critique of Fascism. His work was rediscovered after 1968 and led to new forms of therapy, especially in California, at the Esalen Institute and in the new field of Somatics. In Finland and the UK, the body, its subjectivity and its culture was approached via narrative and autobiographic methods (Sparkes/Silvennionen 1999). David B. Morris (1991) presented an important study on the “culture of pain”.",1
47,20,"All this influenced the field of education. Under the heading of “body anthropology”, educationalists from France, Germany and Denmark cooperated (IIAC 1987 ff) and undertook case studies in traditional games as well as in “scenes” of new urban body cultures (Barreau/Jaouen 1998, Dietrich 2001 and 2002). “Movement culture” became a pedagogical keyword in German pedagogical thinking (Moegling 2001/2). The “non-sportive sport”, play and games, and diverse forms of Sport for All were regarded as an educational challenge for the sport-dominated culture of the body.",1
48,1,Bone marrow culture is considered superior to blood culture in evaluation of FUO. The aim of this study was to compare the usefulness of these two cultures.,1
48,2,"A one year prospective cross sectional study was conducted to find out the usefulness of bone marrow culture and blood culture in the diagnosis of FUO. Marrow aspirates in each case were sent for bacterial, myocbacterial and fungal culture. Simultaneously venous blood was sent for bacterial culture. The results of BMCs and BCs were compared.",1
48,3,"Total 57 cases of FUO were included in the study. Male female ratio was 1.22:1. Age range was five to 83 years (median 30). Duration of fever was 21 to 365 days. Bacterial growth was seen in nine cases (15.78%) of BMCs and in three cases (5.26%) of corresponding BCs. Fungal or myocbacterial growth was not seen. Salmonella typhi was the commonest organism isolated in BMCs (three cases) followed by Staphylococcus aureus (two cases), Escherichia coli, Non fermenting Gram negative bacilli, Enterococcus species and Salmonella paratyphi–A (one case each). Two cases of Salmonella typhi and one case of Salmonella paratyphi–A were isolated in BCs.",1
48,4,"BMCs are more useful than BCs in evaluation of patients with FUO, especially in cases of salmonella infection and are particularly important when the patient has already taken antibiotics. In immuno-competent patients presenting with FUO, BMCs for mycobacteria or fungi is unlikely to yield any growth.",1
48,5,"This was a one year prospective cross sectional study. All the cases of FUO referred to department of pathology of Manipal Teaching Hospital , were included in the study. FUO was defined by the criteria of Petersdorf and Beeson: temperature of 38.3oC (101oF) or above persisting or recurring during a period of two weeks and seven days investigation in hospital, or if three out patient visits fail to result in a diagnosis.6 Patients not fulfilling the above criteria were excluded from the study",1
48,6,"In all the cases clinical fi ndings were recorded and Patients were informed about the procedure . Venous blood is drawn for bacterial culture. Bone marrow aspirations were performed under local anesthesia from posterior superior iliac crest using Salah needle attached to 20 cc syringe, after aseptic precaution . About 10 ml of marrow was aspirated in each case for bacterial, myocbacterial and fungal cultures. For bacterial culture aspirate were inoculated into biphasic brain heart infusion medium and biphasic MacConkey medium and incubated at 37°C for seven days with regular subculture on third and sixth days till the growth was observed . Subcultures were done and incubated at 37°C for 18-24 hours. The growths in the slant were Gram stained and the isolates were identified by biochemical and serological tests. For Mycobacteria, aspirates were inoculated into Lowenstain Jensen medium and incubated at 370 C till the appearance of the growth, maximum for eight weeks. For fungi aspirates were inoculated into Sabourad dextrose agar medium and incubated at room temperature till the appearance of the growth, maximum for 4 weeks.",1
48,7,BMCs in nine (15.78%) out of 57 patients exhibited bacterial growth and in three cases (5.26%) corresponding BCs also exhibited bacterial growth (Table 3 and 4). None of the BMCs showed mycobacterial or fungal growth. Frequencies of various bacteria isolated in BMCs are shown in table 4; the commonest was Salmonella typhi (33.5%). In two cases bacterial growth in BMCs and BCs were comparable (Table 3).,1
48,8,"In a study by Haq et al, infectious disease accounted for 63.21% of cases of FUO. Tuberculosis was the commonest accounting for 24.53%, followed by enteric fever (12.74%) and visceral leishmaniasis (9.43%).8 In a study by Jung et al, commonest cause of FUO was infections (46.4%) and enteric fever was the commonest (29.6%) among that followed by malaria (9%), and tuberculosis (5.2%).9 But these studies were not based only on BMCs and BCs, as in the present study. Nonetheless in this study enteric fever was the commonest cause of infection related FUO.",1
48,9,"A bone marrow examination including BMCs is important part of investigation of FUO, but this alone is insufficient to trace specific etiology in all the cases. A good clinical history, radiological and hematological evaluation including bone marrow coupled with BMC and serology would yield diagnosis in a high proportion of cases. Yield of BMCs is more than BCs especially in cases of suspected salmonella infection and in patients treated with antibiotics as was the case in present study; however, its role is insignificant in isolating mycobacteria or fungi in immuno-competent patients.",1
49,1,"Conventional culture methods using temperature-responsive culture dishes require 4–5 weeks to prepare layered chondrocyte sheets that can be used in articular cartilage repair and regeneration. This study investigated whether the use of synovial tissue obtained from the same joint as the chondrocyte nutritive supply source could more quickly facilitate the preparation of chondrocyte sheets. After culturing derived synoviocytes and chondrocytes together (i.e. combined culture or co-culture) on temperature-responsive inserts, chondrocyte growth was assessed and a molecular analysis of the chondrocyte sheets was performed. Transplantable tissue could be obtained more quickly using this method (average 10.5 days). Real-time polymerase chain reaction and immunostaining of the three-layer chondrocyte sheets confirmed the significant expression of genes critical to cartilage maintenance, including type II collagen (COL2), aggrecan-1 and tissue metallopeptidase inhibitor 1. However, the expression of COL1, matrix metalloproteinase 3 (MMP3), MMP13 and A-disintegrin and metalloproteinase with thrombospondin motifs 5 was suppressed. The adhesive factor fibronectin-1 (FN1) was observed in all sheet layers, whereas in sheets generated using conventional preparation methods positive FN1 immunostaining was observed only on the surface of the sheets. ",1
49,2,"Articular cartilage plays an important role in maintaining joint function but has a low capacity for self-propagation. The main reasons cited for this are the lack of blood vessels in cartilage, relative immobility of chondrocytes inside the abundant extracellular matrix, and age-related loss of proliferative ability in mature chondrocytes. Thus, when cartilage is damaged, the injured cartilage is replaced by fibrous tissue and the surrounding cartilage degenerates, often leading to osteoarthritis (OA). In addition, both aging and joint overuse lead to a wide range of cartilage defects (Convery et al., 1972). Currently, various methods of therapy are used to try to repair full-thickness articular cartilage injuries (Skoog et al., 1972). However, regardless of the defect type, regeneration of hyaline cartilage is impossible (Hunziker, 2002).",1
49,3,"Alternative methods of autologous periosteal implantation, including concealment using type I/III porcine collagen (Gomoll et al., 2009), have been used in recent years. Seeding multilayered collagen with chondrocytes (Bartlett et al., 2005) is a common method used for matrix-induced autologous chondrocyte transplantation. Although useful, these techniques could still benefit from improvements such as reducing cytotoxicity and increasing biocompatibility and treatment efficacy.",1
49,4,"Various methods have been developed to promote in vitro cell growth, including the use of feeder cells or the addition of growth factors to the culture medium (Fujisato et al., 1996; Wakitani et al., 1997; van Osch et al., 1998). However, few agents can be applied clinically and their effects are temporary. In vivo, articular cartilage obtains its nutrients mainly from the synovial fluid secreted by the synovial membranes in the same joint (Hodge and McKibbin, 1969). Synovial tissue is thought to help in the repair of damaged cartilage (Hunziker and Rosenberg, 1996) and possesses exceptional capacity for repair, regeneration and growth. A large number of cells can be harvested from synovial tissue and synoviumderived MSCs have excellent musculoskeletal differentiation potential (Fan et al., 2009). We have previously investigated whether layered chondrocyte sheets co-cultured with synovial cells could be transplanted into a porcine fullthickness cartilage defect model, and we found more favourable repair compared with the control group (Ebihara et al., 2012).",1
49,5,"In the current study, simple techniques were applied to try to increase the proliferative activity of chondrocytes. chondrocytes were co-cultured with synoviocytes on inserts to mimic the intra-articular provision of nutrients by synovial fluid. Three-layered chondrocyte sheets were also prepared using the combined culture method. Finally, the molecular properties of single-layered and multilayered chondrocyte sheets were compared to simulate their ability to encourage articular cartilage repair. A preliminary investigation of combined culture using porcine cells was conducted and a greater increase in chondrocyte numbers in co-cultures than in chondrocyte single cultures was observed.",1
49,6,"Cartilage and synovium were obtained from 10 patients (median age: 29 years, age range 20–42 years; six men and four women) who underwent reconstruction surgery of the anterior cruciate ligament at Tokai University Hospital. Cells were separated enzymatically using previously described methods (Sato et al., 2003). All patients consented to participate in the study and the research was conducted with the approval of the Tokai University Ethics Committee.",1
49,7,"First-generation cell cultures (P0), first successive generation cell cultures (P1) and second successive generation cell cultures (P2) were used in this study. Chondrocytes were initially cultured alone (S group) in a six-well culture dish (BD Falcon) with cell culture inserts (BD Falcon) and a pore size of 0.4 mm. Synoviocytes were seeded into these inserts to form the combined culture group (C group). A 7-day culture group (layered chondrocyte, or CL group) was prepared concurrently in which the combined culture was performed with heat-sensitive inserts that produced three layers by culture day 14. Throughout the study, the same culture medium protocol was used for chondrocyte maintenance.",1
49,8,"Cell proliferation ability was measured in 24-well and plate culture dishes. The S group and C group were prepared by seeding 1  104 cells/cm2 into the chondrocyte and synoviocyte cultures. Proliferation was measured using a 3-(4,5-dimethyl-2-thiazolyl)-2,5-diphenyl-2H-tetrazolium bromide (MTT; Dojindo, Kumamoto, Japan) assay on culture days 3, 5, 7, 9, 11 and 14. There were six replicates per experimental condition.",1
49,9,"The data are presented as the mean and standard error of the mean (SEM). Analysis of variance (ANOVA) was used to investigate differences between single chondrocyte sheets and layered chondrocyte sheets. In cases where p < 0.05, we used the Student–Newman–Keuls test for multiple paired comparisons.",1
49,10,"Genes important for maintaining articular joint characteristics, such as COL2, ITGa10, TIMP1 and SOX9, were expressed at consistently higher levels in the CL group than in the S group. The difference was also definitive in P0 and P1 (Figure 4A,C, D). The levels of COL2, ITGa10 and TIMP1, particularly in P0 and P1, were higher in the CL group than in the other groups. Significant inhibition of the catabolic genes MMP3, MMP13 and ADAMTS5 was observed until P1, although gene expression during P2 was similar in all groups (Figure 4E–G). High expression of the COL2 gene and low expression of COL1 gene – hallmarks of articular cartilage – were observed in the layered chondrocyte sheets during every successive generation (Figure 4A,I). However, the treatment groups did not significantly differ in expression of the AGC1 and FN1 genes (Figure 4B,I).",1
49,11,"This work was supported by a Health Labour Sciences Research Grant from the Japanese Ministry of Health, Labour and Welfare and a Grant-in-aid for Young Scientists (B) from the Ministry of Education, Culture, Sports, Science and Technology. We gratefully acknowledge CellSeed, Inc., for supplying the temperatureresponsive culture inserts used in this study. We are grateful to the Education and Research Support Center, Tokai University.",1
49,12,"In summary, a novel technique has been developed for co-culturing chondrocytes and synoviocytes using temperature-responsive culture inserts. Layered chondrocyte sheets fabricated using this technique expressed genes critical to cartilaginous differentiation and the maintenance of cartilaginous characteristics, as well as genes for adhesion factors. Compared with conventional methods, this technique requires much less culture time. However, our method still requires up to 21 days to produce transplantable P0 cell sheets. A further reduction in culture times may be required for clinical applications.",1
50,1,"This article examines the alignment of learning and safety culture in organisations. It tests the hypothesis that factors that indicate a good learning culture might also signify good safety and vice versa. The hypothesis was tested through an intensive literature review. Areas of alignment of learning culture and safety culture were identified. Six components of learning culture and safety culture can be measured by the same instrument. These components form guiding principles for measurement of safety culture and learning culture. Another eight component areas were identified where learning culture and safety culture partially align. Four further components were found to be relevant to either safety culture or learning culture and do not align. Overall, there is a relationship between learning culture and safety culture, but gauging one does not provide a reliable measure of the other.",1
50,2,"The focus on culture across the learning and safety domain is grounded in a more general shift in organisationals towards exploring social and environmental factors that impact work. The terms culture and climate are sometimes used interchangeably in relation to safety and learning in the workplace. However, some studies have delineated these terms such that culture embodies values, beliefs and underlying assumptions, whereas climate describes the perceptions of the workforce in relation to the organisational ‘ambiance’ (González-Romá et al, 1999; Flin et al, 2000). This means that culture is a relatively stable, overarching feature of an organisation. Climate, on the other hand, is measured through workforce attitudes and perceptions that evolve and can be different when measured at any given point in time. Climate evolves in relation to culture and can therefore be viewed as a sub-set or feature of culture. Culture is normally viewed and measured through observable indicators (Flin et al, 2000). However, these indicators tend to be multi-faceted, tacit and complex. Therefore safety culture and learning culture are difficult to observe and measure directly. Nevertheless, culture is a useful lens through which to conceptualise safety and learning in the workplace.",1
50,3,"The ways in which safety is perceived has evolved to aid organisations in the operationalisation of employee well-being and the creation of safer workspaces (Dedobbeleer and Béland, 1991; Cooper, 2000; Glendon and Stanton, 2000). Early conceptualisations of safety focused on the development of technical solutions. As new and safer mechanical systems developed rapidly, safety science tended to focus on technical malfunction. As mechanical systems improved, attention turned towards human error and human operational problems, rather than technical malfunctions. Unsafe practices and judgements are still viewed as a key source of system breakdown. Other sources of errors and accidents are socio-technical factors, which relate to the interaction between human and technical factor. Over the past decade, culture has became a critical factor in safety science and organisational psychology research as a means of interpreting incidents and understanding safety in organisations.",1
50,4,"One way to improve the measurement of safety and learning culture could be to identify common factors. Factors that indicate an affirmative learning culture may point to good safety. Similarly, factors that indicate a positive safety culture may signify good learning. Any association of safety culture and learning culture measurement could be helpful for organisations. However, the relationship between learning culture and safety culture is not well understood. Interdisciplinary research across these fields has been limited (Lukic et al, 2010). To improve measurement methods, this study explored whether and in what ways safety and learning culture interrelate, specifically examining to what extent they occupy the same conceptual space. Drawing on literature spanning a number of disciplines, the aim was to identify whether and how measures of learning culture could be used to assess safety culture and vice versa.",1
50,5,"This research identifies which factors of learning culture and safety culture are aligned. It examines whether and how measures of learning culture could indicate good safety and vice versa. The study contributes to organisational practice by identifying key principles that can be used by organisations to streamline safety and learning culture. The analysis advances the theoretical understanding of learning culture and safety culture by aligning key constructs across two disciplines that are usually unrelated, laying a foundation for future empirical studies.",1
50,6,"The article begins with a detailed review of safety culture and learning culture literature, explaining how relevant papers from both areas were sourced, selected and summarised. The article then classifies key indicators of learning culture and safety culture abstracted from these articles. The method used to synthesise these key indicators into broad themes for learning culture and for safety culture is outlined. These broad themes are compared and aligned across the safety culture–learning culture nexus. Finally, the article concludes by defining principles for effective learning and safety culture.",1
50,7,"The key criterion for selecting articles was that the papers included either indicators of safety culture or of learning culture. Empirical papers and review papers were incorporated only if they included some key indicators. From an initial (extended) list, a shortlist was created using a two-stage filtering process. Initially, non-relevant papers were filtered out by reading the abstracts. All remaining papers were then examined to identify and abstract the key indicators. A number of articles were discarded at the second stage of filtering, since these papers did not focus on safety culture or learning culture or did not include indicators of either.",1
50,8,"Broad and narrow indicators of learning culture and safety culture were analysed and grouped into themes, as illustrated in Table 2. Themes include commitment, collaboration, workplace conditions and so on. Two distinct thematic analyses were carried out – one for learning culture and one for safety culture. Analysis was completed by colour-coding the indicators depending on which article the indicator was abstracted from, which construct the indicator referred to (safety culture or learning culture), and the type of indicator (general indicator or specific measure). The indicators were grouped into emergent themes and then the results were transferred to a database.",1
50,9,The final phase of the study was a thematic alignment across the safety culturelearning culture nexus. The learning culture themes were reviewed and compared with the safety culture themes. Synthesised summary statements and individual indicators (grouped under each theme) were used to determine the degree of alignment across the themes. Three researchers carried out the thematic alignment independently. The results were compared and any disagreement was resolved through debate and discussion. The output was the set of aligned themes outlined in Table 2 and described in the following section.,1
50,10,"Six themes of safety culture and learning culture have a degree of association. These themes are open communication, employee empowerment, collaboration, alignment of espoused and enacted priorities, internal systemic alignment and management. These themes are summarised in Table 2. The table indicates the number of articles representing each theme (out of the total number of papers reviewed).",1
50,11,"Another shared theme is collaboration. From the literature we identified that safety and learning should be a collaborative task shared by employees across each organisation (Lähteenmäki et al, 2001; France et al, 2010). Collaboration is critical for safety, as safe and productive operation requires effective work practices both within and across teams. Learning also requires opportunities for collaboration both within and outside the organisation to develop team and groupwork skills. Collaboration is most effective when individuals have confidence in colleagues’ knowledge and expertise. Mutual support in achieving collaborative goals is essential for a positive safety and learning culture (Grote, 2008; Westerberg and Hauer, 2009).",1
50,12,"The alignment of enacted and espoused priorities is a critical theme bridging safety culture and learning culture (Argyris and Schon, 1978; Wiegmann et al, 2004). This theme refers to the alignment between an employee’s intentions and their actions: what people do and their intended outcome (Leung, 2006; Zohar, 2010). If an employee carries out a learning activity with the intention to achieve accreditation, rather than to learn, the result could be surface, rather than deep learning. Similarly, if an employee reports a colleague who is behaving in an unsafe manner with malicious intent, rather than to improve safety, the outcome may be harmful. Therefore individual and organisational values have to be aligned with professional practice.",1
50,13,"In the literature, we identified a range of job-specific and meta-cognitive competencies that were critical for work (Clarke, 2005). The meta-cognitive competencies described in the organisational learning literature are similar to those outlined in the safety literature. These competencies include the ability of employees to judge their ability relative to others and their confidence to engage in learning or safety behaviours. However, there are also noticeable differences. Safety competencies are explicitly trained in organisations. There is an underlying assumption that employees may not have even the most basic of safety competencies; for example how to exit a building in the event of fire. By contrast, it is often assumed that personnel know how to learn, even though this is not always the case. Few initiatives are in place to allow employees to expand their learning competencies and learn how to learn.",1
