index_article,index_paragraph,content,label
51,10,"According to the revised version sustained for example by Lavoie (1981), von Mises＊s critique of socialism is not invalidated by the advocates of the market socialism. Basically, Lange presupposed, when settled down his solution, the Walrasian model of static general equilibrium. Instead, von Mises and Austrian outlined the entire problem of economic calculation in a different framework: the dynamic adjustment and discovery in the face of continuously changing conditions (technologies, preferences). According to Lavoie, von Mises never denied that in static conditions the economic calculation in socialism could work, but this is irrelevant for the real world. From this perspective, economic calculation in an economy based on collective forms of properties is not possible in principle and the computation argument is downplayed. The problem is not that there are too many equations to be solved, but that the equations could not be set up from the beginning (Lavoie, 1981, 1985).",1
51,11,"In the next section, we will analyze a recent debate about the limits of computability in an economic system based on central planning and collective forms of property. Robert Murphy, that adopted the revised version position in economic calculation debate, formulated a new argument in order to support the thesis that, in principle, economic problem cannot be solved using computational models (Murphy, 2006). Cottrell et al. (2007a, b) adopted the standard version position concerning economic calculation debate and contested Murphy＊s argument.",1
51,12,"Murphy＊s argument is not formulated in one stroke. First, he stresses the fact that, in the market process, entrepreneurs innovate continuously. Therefore, the list of goods to be produced is always an open one. So, if the central planning unit has to mimic the market processes, it is necessary to take into account all possible future goods and commodities that can appear on the market (all possible fiction books, movies, services and also all the intermediate goods). Therefore, the central planner must have the corresponding lists of the prices of all final goods and also implicitly of all intermediate goods necessary for producing the consumer goods.",1
51,13,"In order to show why the number of prices is uncountably infinite, it is useful to consider beforehand an application of Cantor＊s diagonal argument in proving the existence of an uncountable set (Hunter, 1996).",1
51,14,"Cottrell et al. (2007a, b) that R. Murphy does not succeed to prove nor that the set of market prices is uncountable, neither that it is infinite. Their thesis is that the number of all commodities is necessarily countable, because ※every commodity is produced from a discrete and finite amount of other commodities, and base commodities (typically raw materials) are composed of finite numbers of atoms.§ Every commodity could be represented by some archetype, giving it a unique integer identifier, based on aG ? odel number composed from the number of atoms of each element it contains. Finally, they concluded that since there are only a finite number of elements, all possible finite combinations and also all possible commodities can be enumerated. It follows that the set of the commodities is finite and countable. Therefore, if the set of commodities is countable, so is the set of corresponding prices (Cottrell et al., 2007a, b).",1
51,15,"However, Cottrell et al. (2007a, b, p. 3) raised an interesting question: even if the number of prices is infinite uncountable, in the market economy individuals do not work on an infinite domain: they do not need to take into account all possible prices when they act; otherwise, they will not be able to solve the problem of economic calculation either. So, why Murphy insists that the central planning unit must take into account all possible prices, all possible goods and services, even if they were not invented yet?",1
51,16,"Murphy＊s possible answer could be that this requirement of taking into account all possible prices is not motivated only by the innovation problem per se. In a private property regime, that is in a market economy, the individuals express their preferences in relation with the properties they posses. The preferences of the individuals are expressed in the exchanges they make on the market. But they cannot make an infinite number of exchanges, because they posses only a definite amount of things that can be exchanged. From this perspective, the set of preferences of the individuals on the market is a finite set. In a society based on collective forms of property, the preferences of the individuals are not really limited. They may express how many preferences they want to, and central planning unit must take into account all these preferences, because, from the hypothesis, its role is to deduce the prices from the two kinds of data available: individual preferences and the total amount of resources. Therefore, if the planner or central planning unit is to mimic the market processes, it is bound to take into account all the preferences of individuals (which are virtually infinite). Thus, assuming the theory of subjective value, it follows that the resulting set of prices is also infinite. ",1
51,17,"There is one remaining problem: we did not give a straight answer to the first question. Is it really an infinite uncountable list of prices? We only stressed the fact that the potential set of individual preferences is infinite, because there is no limitation for individuals in simply uttering their preferences.",1
51,18,"Using Cantor＊s diagonal argument it is possible to demonstrate that the set of the prices which the planner must take into account is really uncountable, not only infinite. First, suppose that each good and its price are defined in equations using a set or a subset of preferences. Second, we already assumed that the set of all potential preferences of the individuals is an infinite set (p1,p2 ...pn). Given these two premises, it is possible to define a subset of preferences that differ from all other existing or future subsets of preferences (using the same method of changing on the diagonal each ※Yes§ to ※No§ and each ※No§ to ※Yes§). If somebody is trying to write down the new subset of preferences, on the diagonal will arise a new subset of preferences never listed before and so on. Thus, there is an one-to-one correspondence between the set of all possible preferences and the set of natural numbers but there is not an one-to-one correspondence between the set of all subsets of preferences and the set of natural numbers. Therefore, the number of subsets of preferences by which we assumed to define prices of the goods is an uncountable infinite set (Table III).",1
51,19,"Indeed, the consumer goods market alone cannot solve the general problem of the infinite uncountable set of preferences. Even if we admit that the set of consumer preferences is finite, the problem is not solved, because the set of managers and entrepreneurs＊ preferences is still an infinite uncountable set. On the market, managers and entrepreneurs often supply products that are not specifically requested by consumers. For example, when the Wachowski brothers wrote The Matrix, they were not responding to ※given§ consumer demand (Murphy, 2006). Entrepreneurs＊ investment preferences are limited on the market, because they can invest only the capital they posses. In a planned economy, a central planning unit still has the problem of defining the prices of intermediate goods, and it still must work taking into account an infinite uncountable set of prices for the intermediate goods.",1
51,20,"In the classical debate on economic calculation, Lange (1936, 1937) assumed that the planner must ultimately rely on the market prices for consumer goods. On this basis, he believed that it is possible for central planner to deduce the prices of intermediate goods. von Mises＊s response was that this fact will not solve the problem, because the planner will encounter the same problem at the level of intermediate goods. von Mises (1990) argued that the prices of intermediate goods are not established on the market using a technical method. The production factors are nor entirely specific, neither entirely non-specific. Technically, there are many possible ways to produce final goods using intermediate goods. Even if the prices of intermediate goods are partially relying on the preferences of individuals for final goods, they are ultimately established by entrepreneurs that bid for different amounts of intermediate goods. Market prices for intermediate goods help entrepreneurs to find the most profitable solution. Thus, the planner will encounter the same problem at the level of intermediate goods as encountered at the level of consumer goods.",1
51,21,"In this paper, we refined and reformulated Murphy＊s arguments, using Cantor＊s theorem from the set theories[6]. On this ground, we sustained the thesis that, in a planned economy, a computational model must take into account an uncountably infinite set of equations and prices. If this is correct, the real problem of the central planner would be the impossibility of setting up in the first place all the equations necessary in calculus, rather than the huge number of equations that must be computed. Given these premises of the problem, we sustain the thesis that computational models cannot mimic the market process.",1
51,22,"The conception regarding price formation is fundamental for economic calculation debate. Different theories of value lead to different theories of prices and for this reason the presuppositions regarding value are very important in economic calculation debate. Cottrell et al. raised their objection totally disregarding the real conception of Austrian School of Economics about value and price formation. On this basis, we rejected all important objections formulated by them in response to Murphy＊s (2006) theses.",1
52,1,"The 2008每2009 worldwide economic crisis serves as a backdrop to this study of the dynamics of citizens＊ economic expectations. Economic expectations are identified as crucial for a range of political attitudes. This study is the first to consider how information affects evaluations in times of a severe crisis, as prior research of information effects on economic evaluations took place in more stable economic times. It links citizens＊ news exposure and the content of economic news coverage with changes in prospective economic assessments. Drawing on a three-wave panel study and on a media content analysis between the panel waves, we thus provide a dynamic assessment of media influences on changes in economic evaluations. The results demonstrate that media exposure strongly affected expectations regarding the future development of the national economic situation, while being largely unrelated to personal economic expectations. We furthermore show that media dependency increases the magnitude of the media effect. We discuss the disconnect between personal and national economic evaluations with regard to mass-mediated economic information.",1
52,2,"Citizens＊ economic expectations are (partly) based on information about the economy (Kiewiet, 1983). There are (at least) three ways in which citizens＊ economic expectations may be affected 每 through personal experience, interpersonal communication and through the mass media (Mutz, 1992). In this article, we focus on the latter, information about the economy from the media. We assess to what degree media coverage of economic prospects has an impact on changing economic expectations in times of crisis. We furthermore address the question of which kinds of economic expectations are affected by the mass media. Does new information influence perceptions of one＊s own economic situation or only that of the entire country? (Mutz, 1992; see also, for example, Kinder and Sears (1981) for different outcomes of these types of economic assessments) As the media mostly cover the economic health of a nation or of sizable social groups within the nation, we follow prior studies by focussing on the influence of the media on assessments of the national economy (Mutz, 1992; Shah et al, 1999). We proceed by comparing this to media influence on assessments of personal economic expectations. We pose that evaluations of the national economy are largely influenced by mediated information. ",1
52,3,"The study explains changes in evaluations, thereby conservatively estimating the influence of information between two points in time. Finally, we take from literature in political communication that media effects are likely to differ in strength for different segments of the audience (see, McLeod et al, 2002). By closely linking indicators of media coverage to different types of economic assessments through an integration of media content and survey data, and by considering a potential moderation of media effects through news dependency, this study refines the understanding of the relationship between economic media coverage and citizens＊ evaluations.",1
52,4,"The literature on citizens＊ economic expectations in established democracies is mostly based on data collected at times when economic developments were relatively stable. Thus, this study is among the first to deal with economic perceptions at times when economic prospects rapidly and unequivocally deteriorated. Talk about the economic crisis is likely to make people uncertain about their economic prospects, and to alleviate this uncertainty they engage in information-seeking behaviour (Berger and Calabrese, 1975). This, in combination with heightened media attention for economically bad times (Fogarty, 2005), potentially renders mass-mediated economic information in times of crisis even more important.",1
52,5,"Rational choice theorists point out that it is not rational for citizens to be permanently fully informed about the state of the economy, just as they are ＆rationally ignorant＊ about current affairs in general (Downs, 1957). Yet, there is empirical evidence that many citizens have, in fact, quite some knowledge on economic matters such as their country＊s unemployment rate, in particular at election times (for example, Paldam and Nannestad, 2000). This is not to say that the perceptions or expectations that citizens have always accurately reflect the state of affairs. There are several reasons why citizens＊ perceptions would deviate from reality (for example, Hetherington, 1996). A first explanation holds that different citizens use different criteria in their evaluation of how well the economy is doing (Kinder et al, 1989). A second explanation is associated with partisanship (for example, Kramer, 1983), holding that citizens perceive economic conditions as more favourable if their preferred party is in power than if it is not (Wlezien et al, 1997; Van der Eijk et al, 2007). A third explanation 每 at the core of this study 每 is that citizens receive varying information from different sources about the state of the economy and form their evaluations accordingly. The role of the mass media as central information providers is discussed next.",1
52,6,"The subjective economy, that is, citizens＊ perceptions and evaluations of the economy, features prominently in studies on the political impact of the economy. Early interest in the mediating role of the mass media in the economic voting model (for an overview, see Key and Cummings, 1966; Lewis-Beck and Stegmaier, 2000) stems from the observation that subjective assessments of the economy rather than objective indicators were successful in explaining voting behaviour and/or election outcomes and that therefore there must be a distortion between the subjective and the real economy (for example, Sanders, 2000; Sanders et al, 2001). Hetherington (1996), for instance, showed the US economy to recover before the 1992 US Presidential elections, while mass-mediated information about the state of the economy was continuously negative. On the basis of this information, he argued that Clinton＊s victory in this election was more based on a perceived economic situation than on reality. Similar observations have been made regarding the 2001 UK General election (Sanders et al, 2001) and the 1998 German Bundestag election (Donsbach, 1999).",1
52,7,"Research about media influences on economic assessments is mostly based on macro-level analyses. In his time-series study, Mosley (1984) finds media estimates of the economic situation to be a far better predictor of economic assessments than official economic indicators. Relying on a similar design, Sanders et al (1993) and Goidel and Langley (1995) find the tone of economic news coverage to be affecting public assessments, in addition to the impact of real-world factors, in the United Kingdom and United States, respectively. The latter, however, show that only negative news coverage affects public evaluations, which is in line with Soroka＊s (2006) more recent analysis (see also Ju, 2008). Others come to different conclusions based on macro-level analyses, such as Haller and Norpoth (1997) who find little, or Wu et al (2000) who find no impact of economic news on assessments.",1
52,8,"We proceed to argue that these media effects are only likely to occur for assessments of the national economy (sociotropic evaluations), and not for assessments of the personal economic situation (egocentric evaluations). The economy is partly an obtrusive subject (Zucker, 1978) 每 a doorstep issue (Haller and Norpoth, 1997) 每 in that citizens may notice that others in the immediate surrounding lose their jobs, that the cost of living increases, that they themselves lose their job, or that shops in their neighbourhood go bankrupt. However, most developments of national economic scope are not all that easy to observe first-hand; here the economy is an unobtrusive issue. Apart from via the media or from talking to others, how should citizens learn about, for instance, changes in the GDP? Mutz (1992) considers how problem perceptions of unemployment are influenced by media coverage. Distinguishing different information sources and different types of problem assessments, she finds that personal experience with unemployment significantly contributed to perceptions of unemployment as a personal problem, whereas exposure to newspaper coverage about unemployment ＆uniquely identifies perceptions of unemployment as a social problem＊ (p. 496). ",1
52,9,"Finally, we focus on differences in the potential effects of positive versus negative economic news coverage. Psychological studies have repeatedly shown that people pay greater attention to negative information as compared to positive information (for example, Fiske, 1980; Pratto and John, 1991), which makes them more likely to draw on this information when forming an opinion. In fact, prior research in the field of political communication confirms that negative information (also in the form of threat or risk frames) tends to have stronger effects on public opinion dynamics compared to positive information (for example, Schuck and de Vreese, 2006; de Vreese et al, 2011). These observations square well with the prevalence of threats and negativity in classic persuasion studies (for example, Hovland et al, 1953). Accordingly, and paying tribute to recent studies in the field of media and the economy (for example, Soroka, 2006) that argue that people are more likely to pick up negative information about the economy, we expect the impact of negative economic news to weigh stronger than that of positive news.",1
52,10,"The assumption that mass media content affects all citizens equally is somewhat na? ? ve (for example, Delli Carpini, 2004) and political communication research pays increasing attention to the contingency of media effects (McLeod et al, 2002; Walgrave and Van Aelst, 2006). We pursue this approach in our study of media effects on economic assessments. The degree to which individuals rely on the media for understanding and interpreting their surroundings is a key component of understanding the media＊s impact on opinions and evaluations. Media system dependency theory (Loges and Ball-Rokeach, 1993), abbreviated as MD, argues that the degree to which people depend on the news for informational goals matters for whether news coverage affects their perceptions (Morton and Duck, 2001). MD theory thus takes its starting point in the observation that the impact of media messages on audiences is a function of how dependent audiences are on (mass) media: the higher the dependency, the larger the effects. Initial support for the theory (for example, Ball-Rokeach et al, 1984) has been corroborated by experimental research on health communication effects. Morton and Duck (2001) found that the impact of mass communication on both personal and impersonal perceptions was moderated by self-reported dependency on mass-mediated information.",1
52,11,"This study focuses on media influences on changes in citizens＊ economic assessments. We are in particular interested, following the existing literature (for example, Soroka, 2006), in the potential impact of the tone of reporting, in this case mass-mediated future economic expectations, on prospective, sociotropic economic assessments.",1
52,12,"We rely on three-wave panel survey data and a news content analysis between the panel waves to address the expectations formulated above. Respondents reported whether and to what degree they were exposed to outlets that were subject to the content analysis, and media content and survey data were integrated. Relying on such a design allows assessing what kind of economic information respondents were exposed to between different time points and how this information exposure affects changes in their economic outlook.",1
52,13,"Owing to practical constraints, we relied on a more limited selection of media outlets for the second period. However, descriptive results demonstrate considerable similarity across outlets for that period. For instance, two of the three initially most negative outlets remain most negative in the second period (Metro period 1: 2, NRC Handelsblad period 1: 1.78, Metro period 2: 2, NRC Handelsblad period 2: 1.69). Moreover, in the first period nine of the eleven outlets range between 1 and 2 in terms of national economic evaluations, and this goes for seven out of the eight outlets analysed in the second period. Furthermore, a replication of the analyses for the first period that incorporates only those outlets that were also available in the second period yields highly similar results. This makes us confident that our (still broad, but more confined) selection of outlets for the second period suffices.",1
52,14,"We test the hypotheses on the basis of data from a three-wave panel survey of Dutch citizens eligible to vote. From an online panel of 143 809 citizens, 2400 persons over 17 years old were randomly selected, and invited to fill out an online questionnaire. Of these persons, 1394 completed the questionnaire,7 which yields a response rate (RR1) of 58 per cent. When compared to the census data from the Dutch electorate, groups underrepresented in our sample are men (47.0 per cent versus 49.4 per cent), young citizens (30.8 per cent versus 34.2 per cent), and those who had intermediate vocational education (31.3 per cent versus 48.0 per cent).",1
52,15,"In order to assess the hypotheses, we perform multiple OLS regression analyses. We present four models for sociotropic and four models for egocentric expectations, regressing economic expectations at t2 (second wave) and t3 (third wave) on the variables introduced above, while controlling for economic expectations at t1 (first wave) or t2 (second wave), respectively. The use of a lagged variable puts a focus on change of the dependent variable between two panel waves (for example, Markus, 1979). Moreover, controlling for prior economic assessments decreases the likelihood of our models being underspecified, as predictors of static economic evaluations are taken account of by including the lagged term.",1
52,16,"Furthermore, and interestingly, our results show that whereas personal economic circumstances did not affect changes in sociotropic expectations, household income was to some degree related to changes in egocentric expectations. Household income can be considered a proxy measure for information about peoples＊ personal economic situation. The findings thus provide some suggestive evidence that citizens rely on different information sources (personal experience versus the mass media) when forming the different types of economic expectations.",1
52,17,"The egocentric expectations on the aggregate level did not significantly change during the time of our study. In the midst of the worst crisis in over half a century, people＊s outlook on their personal financial situations was, on average, unaffected. Most people still believed that their personal financial situation would not be endangered, even if they predicted that the national economy would go down the drain within the coming year. We do not only see such a pattern for the Dutch case, but also more generally. All over Europe it seems that assessments of personal and national economics have diverged (Eurobarometer 71). Perhaps, this is a result of a lack of experience with a severe economic crisis. Perhaps, this is a more general psychological phenomenon of people＊s disbelief that any major misfortune might happen to them. Perhaps, this is because the crisis takes time to eventually affect a mass of individuals. Especially the latter explanation might have extra mileage because economists agree that it takes time from national economic developments to translate into individual pocket book considerations. In any case, it seems that citizens generally do not link the abstract world of macroeconomic figures to their personal situation.",1
52,18,"Whereas prior studies established a negativity bias in media effects on economic perceptions (for example, Soroka, 2006; Ju, 2008), our data did not confirm such a bias (not supporting H2). This is likely due to the fact that news coverage was univocally negative in our research period, whereby a heavier weighting of negative news did not change much of the variance in the independent variable. We, however, also note that the negativity bias was so far only established in macro-level time-series studies, and not at the level of the individual. It might be that micro-level dynamics work differently than those at a macro-level, in particular in times of economic crisis when the news environment may be unusually negative. Furthermore, we cannot empirically assess how our findings compare to a situation in which the economy is flourishing and characterized by an overall positive economic news climate. Prior macro-level research suggests that news effects are stronger in times of economic crisis (Wu et al, 2000), but future studies on the individual level should address this potential difference in the strength of media effects on economic assessments.",1
52,19,"This study further adds to existing research by taking into account the conditionality of news effects. Our findings corroborate research showing that media dependency is an important moderator of media influences. We indeed find that the more people depend on the news, the stronger the impact of exposure to positive versus negative economic information in the news on economic expectations becomes (supporting H3).These outcomes square well with the research by Ball-Rokeach et al (1984), who found that the strongest effects of media on attitudes and behaviours were among those individuals whose dependencies were more intense. Future research should focus on factors exogenous to the current model, so as to better chart the antecedents of motivations and dependency on the media for information. The fact that the interaction term was only significant in the first period, and that in the second period media dependency had a direct effect on changing expectations suggests that outlet-specific exposure was less important for those who heavily depend on the media in the second period.",1
52,20,"Notwithstanding these shortcomings, we believe to have added to the understanding of the dynamics of economic evaluations, in part as a function of economic news coverage. Knowing that media coverage can drive changes in economic evaluations bears implications for politics. If a positive economic outlook results in a higher likelihood of voting for a government party (for example, Lewis-Beck and Paldam, 2000) and vice versa, then media-induced negativity in economic expectations can be risky for those in power. Moreover, one can envision a spiral effect on economic conditions, if people who are more negative about future economic developments are likely to consume less (for example, Van Raaij, 1989) and thereby affect economic conditions. Although this study was conducted in a unique economic context, the dynamics bear relevance beyond the economic crisis under investigation.",1
52,21,"Joost van Spanje is an Assistant Professor of Political Communication and Quantitative Methods at the Amsterdam School of Communication Research and the Department of Communication at the University of Amsterdam. His research deals with political behaviour, electoral studies and the media, particularly anti-immigrant parties and voting in European elections.",1
53,1,"A knowledge economy still produces goods and services, although by the important use of knowledge. Therefore, economic models are relevant to understanding how a knowledge economy should properly work, particularly the financial system in a knowledge economy. When finance fails, all knowledge stops. Cross-disciplinary approaches to societal models of a knowledge economy are necessary and useful, because societies are more complex than can be seen by any single social science discipline. This was dramatically demonstrated in the first decade of the twenty-first century by the major failure of mainstream economic theory, as a basis for financial regulation. The surprising thing was that the economic discipline as a whole did not take this empirical opportunity to rethink economic theory, to build together a new and valid theory. Instead, the schools of economics continued to argue with one another. We take this historical case of scholastic conflict to reexamine economic theory, but within a cross-disciplinary framework. We use the modeling that had been accomplished in the two conflicting economic schools〞exogenous and endogenous schools. Each modeled parts of an economic system, production subsystem (exogenous school) and financial subsystem (endogenous school). ",1
53,2,"Going back in time from 2012 to 2010 to 2009 (the recent years following the financial crisis of 2008), one can find the historical evidence of theory failure and also of a continuing failure of the discipline to agree upon how to construct valid theory. In science, of course, when theory fails to explain empirical reality, then theory is changed. But matters were not so straightforward in the recent history of the economics discipline. Instead of immediately rushing to change economic theory, there continued a contentious debate among economists. Was a market empirically perfect or only ideally perfect? Mainstream economic theory had constructed an economic model of supply每demand每price equilibrium, which was based upon the assumption of a perfect market. But fact was that the financial market had been far from perfect. For example in 2012, one economist, Howard Davies, then a professor at Sciences Po in Paris wrote: ※In an exasperated outburst, just before he left the presidency of the European Central Bank, Jean-Claude Trichet complained that: ＆as a policymaker during the crisis. I found the available models of limited help; in fact, I would go further. In the face of the crisis, we felt abandoned by conventional tools.＊§ (Davies 2012).",1
53,3,"Previously Davies had been the Director of the London School of Economics and earlier was the Chairman of Britain＊s Financial Services Authority and even earlier the Deputy Director of the Bank of England. Professionally as an economist, Davies was both an economic academician and practiced as a banking authority. His view about the how contemporary economic theory had been useful to practice was negative: ※Our approach to regulation in the past was based on the assumption that financial markets could to a large extent be left to themselves, and that financial institution and their boards were best placed to control risk and defend their firms. These assumptions took a hard hit in the crisis, causing an abrupt shift to far more intrusive regulation. Finding a new and stable relationship between the financial authorities and private firms will depend crucially on a reworking of our intellectual models.§ (Davies 2012).",1
53,4,"Earlier in 2010, Chris Giles had reported: ※Many of the world＊s top academic economists agreed on Friday (April 9, 2010) that the financial and economic crisis had exposed fatal flaws in their subject and ideas were urgently needed to keep economics relevant. While this represented an unusual consensus, the eminent economic brains lived up to their stereotype by disagreeing on what policies, if any, should be adopted to prevent a repetition.... The participants were speaking at the inaugural conference of the Institute for New Economic Thinking, a think-tank sponsored by George Soros, the billionaire financier. They included five Nobel prize-winners (in economics). Held at King＊s College, Cambridge... the conference participants could neither agree on the cause of the crisis nor the necessary remedies. One disagreement hinged on whether asset price bubbles lay at the heart of the crisis. Those who thought so argued for tighter regulation... (Others, such as) Michael Goldberg, of the University of New Hampshire, said it was wrong to suggest the price swings were necessarily a bubble and that they were more likely to be fundamental to the beneficial forces of capitalism.§ (Giles 2010).",1
53,5,"Another economist, Charles J. Whalen, had written: ※The financial crisis that ran from late 2007 through early 2009 did more than traumatize the world economy; it drew widespread attention to some major shortcomings of conventional economics. Paul Krugman pointed out those weaknesses in a number of public lectures and in the pages of The New York Times, but he was not alone. Forced to confront the reality of the Great Recession, a number of prominent scholars and policymakers also joined the chorus.§ (Whalen 2012).",1
53,6,"Back in 2009, Paul Krugman (a Noble prize economist) analyzed his discipline: ※It＊s hard to believe now, but not long ago economists were congratulating themselves over the success of their field. Those successes〞or so they believed〞were both theoretical and practical, leading to a golden era for the profession. On the theoretical side, they thought that they had resolved their internal disputes.... And in the real world, economists believed they had things under control: the ＆central problem of depression-prevention has been solved＊, declared Robert Lucas of the University of Chicago in his 2003 presidential address to the American Economic Association. In 2004, Ben Bernanke, a former Princeton professor who is now the chairman of the Federal Reserve Board, celebrated the Great Moderation in economic performance over the previous two decades, which he attributed in part to improved economic policy making. (But) last year (2008), everything came apart. ... Few economists saw our current crisis coming, but this predictive failure was the least of the field＊s problems. More important was the profession＊s blindness to the very possibility of catastrophic failures in a market economy. ... During the golden years, financial economists came to believe that markets were inherently stable〞indeed, that stocks and other assets were always priced just right. ",1
53,7,"Krugman wrote about this division among economists: ※Meanwhile, macroeconomists (remain) divided in their views. But the main division was between those who insisted that free-market economies never go astray and those who believed that economies may stray now and then (but that any major deviations from the path of prosperity could and would be corrected by the all-powerful Fed). Neither side was prepared to cope with an economy that went off the rails despite the Fed＊s best efforts. ... And in the wake of the crisis, the fault lines in the economics profession have yawned wider than ever.§ (Krugman 2009).",1
53,8,"Why did this fault line persist? Krugman explained this as due to ※aesthetics§: ※As I (Krugman) see it, the economics profession went astray because economists, as a group, mistook beauty, clad in impressive-looking mathematics, for truth. Until the (1930s) Great Depression, most economists clung to a vision of capitalism as a perfect or nearly perfect system. That vision wasn＊t sustainable in the face of mass unemployment. But as memories of the Depression faded, economists fell back in love with the old, idealized vision of an economy in which rational individuals interact in perfect markets; this time gussied up with fancy equations. ... Unfortunately, this romanticized and sanitized vision of the economy led most economists to ignore all the things that can go wrong. They turned a blind eye to the limitations of human rationality that often lead to bubbles and busts; to the problems of institutions that run amok; to the imperfections of markets〞especially financial markets〞that can cause the economy＊s operating system to undergo sudden, unpredictable crashes; and to the dangers created when regulators don＊t believe in regulation.§ (Krugman 2009).",1
53,9,"When the price of a commodity is charted as the quantity of the supply of the product (dotted line) then the price will decrease in an economy as the supply increases. Because of business competition, more goods flooding a market will force prices down. Also, if the demand for a product (solid line) increases, then the price will increase (as more consumers buy a limited amount of product). The optimal pricing of a product (commodity) in an economy will occur when supply equals demand. This is the equilibrium price, as supply and demand meet in quantity. If a market behaves like this, it is perfect. No control over pricing is necessary, as a supply每demand equilibrium in the market sets the optimal price.",1
53,10,"Neo-Keynesians argued that the Neo-Classical Synthesis School economists had too narrowly viewed an economy as only a production system. Ben Bernanke wrote: ※Economists have not always fully appreciated the importance of a healthy financial system for economic growth or the role of financial conditions in short-term economic dynamics. ... During the first few decades after World War II, economic theorists emphasized the development of general equilibrium models of the economy with complete markets; that is, in their analyses, economists generally abstracted from market ＆frictions＊ such as imperfect information or transaction costs. But without such frictions, financial markets have little reason to exist.§",1
53,11,"Minsky argued that a time dimension was important to a model of an economy. In 1936, John Marnard Keynes had introduced a time dimension in an economy〞in order to include ※finance§ as a part of the economic model. ※In the General Theory, Keynes sought to create a model of the economy in which money is never neutral (to pricing). He did this by creating a model... in which the price level of financial... assets is determined in (financial) markets where... the price of money... is an asset whose value is derived from its liquidity. For Keynes, each capital and financial asset yields an income stream, (which) has carrying costs and possessing some degree of liquidity... The price level of assets is determined by the relative value... (of) income... and liquidity...§ (Minsky 1993)",1
53,12,Time dependence in a Keynes model of a financial system lies in the concepts of: a ※present-income§ and a ※future liquidity§ of a ※capital asset.§ A capital asset is an investment which creates income and can later be sold. A capital asset produces an income stream (present-income) but also can be sold in the future (future liquidity) (Minsky 1975). The time dimension is from (T1) of a present-income to (T2) of future liquidity. This present-to-future (T1 to T2) temporal process occurs in a financial system as a transaction of ※credit-debt.§ Minsky wrote: ※Every capitalist economy is characterized by a system of borrowing and lending... The fundamental borrowing and lending act... is an exchange of ＆money-now＊ for ＆money-in-the-future＊. This exchange takes place... in a negotiation in which the borrower demonstrates to the satisfaction of the lender〞that the money of the future part of the contract will be forthcoming.... The money in the future is to cover both the interest and the repayment of the principle of the contract.§ (Minsky 1993).,1
53,13,"This is the time dimension of any financial system〞the yesterday of credit, the today of interest payment, and the tomorrow of paying off the debt. Credit and debt as a financial process is essentially temporal; and this is why models of economic systems must have a time dimension for Keynesians.And a financial market provides liquidity through valuing capital assets: ※In the General Theory, Keynes... created a model... in which the price level of financial... assets is determined in (financial) markets... where ... the price of money... is an asset whose value is derived from its liquidity... For Keynes, each capital and financial asset yields an income stream, (which) has carrying costs and possessing some degree of liquidity... The price level of assets is determined by the relative value... (of) income in the future and liquidity now.§ (Minsky 1993). A financial market makes the credit-debt contracts sellable in the future, as future liquidity. A capital asset must have two temporal features of a current-income and a future liquidity. A financial market provides the capability of future liquidity for a capital asset.",1
53,14,"The Neo-Classical Synthesis School focused upon the production subsystem; in which the present price of a commodity is the key factor of control in a production subsystem. The Neo-Keynesian School focused upon a financial subsystem, in which future price of a capital asset is the key factor of control in a financial subsystem. The modeling challenge is to use both these economic models (theories) in a complementary framework. For this, one can methodologically use a ※meta-framework,§ such as in societal dynamics theory. In the meta-framework for economic system modeling, we use a topological systems model of a society, in which an economy is an economic subsystem; and in the economic subsystem are production and financial sub-subsystems. The development of this societal systems model can be found in (Betz 2011).",1
53,15,"In a societal dynamics topological model of the stasis of a society, the major systems in an industrialized society can be classified into four kinds of subsystems (economic, cultural, political, and technological; and these can be topologically presented as stacked planes, as in Fig. 4). Also traditionally in economics, an economy is composed of production, distribution, and consumption of goods and services. The production subsystem produces the goods and services from material/energy resources and financed by a financial system. These goods/services are consumed within a market. Thus any economic system can be partitioned into four subsystems of production, market, finance, and resources. Therein, we can now place the exogenous school＊s model of an economy (as a production system) within this larger societal context〞as the production subsystem of the economic system. Also, one can place the endogenous school＊s model of an economy (as a financial system) within this larger societal context〞as the financial subsystem of the economic plane.",1
53,16,"To understand how to connect the partial economic models from the endogenous and exogenous schools, we will next draw upon other models from other social science disciplines, aiming toward a connectable model of a societal economic subsystem〞a cross-disciplinary economic system.",1
53,17,"Because the economics discipline distinguishes micro for macroeconomics, we first add cross-disciplinary partial models for microeconomics. For this we turn to management science for a model of a productive economic agent, which is to say, a business that produces goods or services. This is a standard model in management science, called an ※enterprise model,§ and first popularized by Michael Porter (Porter 1985; Fig. 6). A productive organization can be depicted as adding value to resources and labor obtained from its environment by transforming these into products sold back to the environment as customers. This is an open system model of a firm, receiving inputs of resources and labor from its environment and transforming this into value-added products sold back into the organization＊s environment.",1
