index_article,index_paragraph,content,label
7,4,"For the MTT assay, compounds 1a-j were tested against U-937 and HL-60 cell lines using standard procedures. Additionally, compounds 1d and 1i were also tested on MOLT-4. Drug stock solutions were prepared in DMSO and serially diluted to obtain different drug concentrations. The final DMSO concentration ranged from 0.001% to 0.5%. Cells were seeded in 96-well plates and incubated with drug solutions for 96 hours. All vehicle controls contained the same concentration of DMSO. The plate was read at 540 nm, and IC50 values were calculated using Curvefit software. An IC50 value <10 μM is considered active according to the National Cancer Institute (NCI) protocol.",0
7,5,"The SRB assay method was used to evaluate the cytotoxicities of test compounds 1d and 1i against 11 human tumor cell lines, with the results shown in Table 2. Growth inhibition values of 50% or higher at a concentration of 1 × 10 -5M were considered active. Established anticancer drugs such as doxorubicin, 5-FU, cis-platin, BCNU, hydroxyurea, paclitaxel, and mitomycin C were also included for comparison, as listed in Tables 1 and 2.",0
7,6,"PBMCs were obtained from healthy human volunteers through heparinized venous blood and isolated using Ficoll-Paque density gradient centrifugation following the standard procedure [11]. PBMCs were cultured in complete RPMI-1640 media and treated with compounds 1d and 1i for 48 hours, followed by MTT assay. Curvefit software was used to calculate IC50 values.",0
7,7,"The impact of compound 1i on various stages of the MOLT-4 cell cycle was investigated using flow cytometry. MOLT-4 cells (1 × 10 6) were exposed to 10.0 and 16.7 μM of compound 1i for 24 hours and 5 μM of camptothecin for 3 hours. After being washed twice with ice-cold phosphate-buffered saline (PBS), the cells were gathered, fixed with ice-cold PBS in 70% ethanol, and then placed at -20°C for 30 minutes. After fixation, RNase A was used to incubate the cells at 37°C for 30 minutes, and they were then stained with propidium iodide for 30 minutes on ice in the dark. The DNA content was analyzed using a BD-LSR Flow cytometer, and data from 10,000 events were collected using Mod Fit 2.0 software (Figure 2).",0
7,8,"The MOLT-4 cells (1 × 106/well, 6-well plate) were subjected to the Annexin V-FITC/PI double staining method as per [13], after being incubated with 10.0 and 16.7 μM of compound 1i and 5 μM of camptothecin for 6 hr at 37°C (Figure 3). Additionally, a similar assay was conducted in HL-60 using another apoptosis detection kit (BD Biosciences Pharmingen, San Diego, USA). For this, HL-60 cells (5 × 105/well) were treated with compounds 1i, camptothecin, and cis-platin (10 μM concentration each) for 24 hr. The stained cells were processed following the manufacturer’s instructions and analyzed using Cell Quest software in a FACScan flow cytometer (Becton Dickinson, USA) at two wavelengths 515 and 639 nm. The controls used were unstained and stained [annexin V-FITC/PI] cells treated with vehicle (DMSO) (Figure 4).",0
7,9,"The colorimetric assay kit from R&D Systems, USA was used to measure the activities of caspase-3 and caspase-6 in MOLT-4 cells (2 × 106/ml) after they were incubated with compound 1i (3.3 16.7 μM) and camptothecin (5 μM) for different periods of time. A blank cell lysate control was also included, and the release of pNA through enzyme catalysis was monitored using a microplate reader at 405 nm (Figure 5A and 5B).",0
7,10,"MOLT-4 cells were treated with compound 1i (10 μM) in DMSO for varying time durations, while control cells received DMSO only (<0.5%). Both treated and control cells were washed with PBS, centrifuged, and fixed in 2.5% glutaraldehyde in 0.1 M phosphate buffer (pH 7.2) for two hours at 4°C. Subsequently, the pellets were post-fixed with 1% OsO4 in the same buffer for two hours, dehydrated with acetone, cleared in propylene oxide and embedded in Epon812. The morphology of the treated cells was observed at different time points under a light microscope (Olympus, Japan) after cutting semithin (1 μm) sections that were stained with toluidine blue. Photomicrographs were captured with an Olympus Digital Camera (C4000) (Figure 6). Ultrathin (60-90 nm) sections of silver color were cut on a LKB ultramicrotome IV, mounted on copper grids, and stained with uranyl acetate and lead citrate. These sections were viewed and photographed in a JEOL-100CXII electron microscope at 60 kV (Figure 7).",0
7,11,"S-180 tumor cells were kept alive inside Swiss albino mice and then used to incorporate 3H-thymidine and 3H-uridine, which had a specific activity of 1.0 mCi/ml each and were obtained from the Board of Radiation and Isotope Technology in Mumbai, India. This was done after treating the cells with compounds 1d and 1i at a concentration of 8 μM, which was previously described in [15]. Mitonafide was used at the same concentration for comparison.",0
7,12,"The mean ± S.E.M. (standard error mean) of three experiments were recorded for values. The experimental results underwent analysis through Student's t-test. For the values obtained for treated groups compared with the control group, a P value of less than 0.05 was deemed significant.",0
7,13,"In vitro tests were done to screen compounds 1a-j against U-937 and HL-60. It was discovered that compounds 1a-c, 1e-1h and 1j did not demonstrate effective activity as their IC50 values were greater than 10 μM. However, compounds 1d and 1i were cytotoxic, with IC50 values ranging from 0.7 to 6.0 μM in U-937, HL-60 and MOLT-4. These values were much lower than those of the reference compounds (doxorubicin, 5-FU, cis-platin, BCNU, and hydroxyurea), indicating stronger antitumor qualities for compounds 1d and 1i. As a result, further screening was done on human tumor cell lines, with compounds 1d and 1i being the chosen ones. The study found that compound 1d showed significant growth inhibition in two out of six cell lines tested, while compound 1i had significant growth inhibition in five out of ten cell lines tested (SK-N-SH; 502713, SW-620, DU-145, and PC-3). Overall, compound 1i was seen as the most potent member. All of this data is summarized in Tables 1 and 2.",0
7,14,"Compounds 1d and 1i demonstrated notable IC50 values of 698 and 273 μM, respectively, against human PBMC in vitro, indicating insignificant cytotoxicity against normal cells.'",0
7,15,"MOLT-4 cells treated with compound 1i at 10.0 and 16.7 μM for 24 hours had an increased sub-G1 fraction implying activation of cell death mechanisms. This effect was more noticeable at the higher concentration. Control and camptothecin-treated cells had sub-G1 fractions of 0.68% and 11.92%, while compound 1i had sub-G1 fractions of 4.69% and 21.02% at low and high concentrations, respectively (Figure 2). This suggests that compound 1i induces apoptosis in a dose-dependent manner. Cell cycle analysis also showed an increase in S and G2/M phases. The increase in S phase could be due to DNA synthesis stimulation or delay in cell movement from the S to G2/M phase. The increase in G2/M phase implies that daughter cells are delayed in exiting the mitotic cycle, leading to a reduction in tumor cell number due to a delay in cell turnover.",0
7,16,"The MOLT-4 and HL-60 cells were divided into control and treated groups, then stained with annexin V-FITC/PI and sorted into LR and UR quadrants, which represented early and late apoptotic cells, respectively. The percentage of cells in LR and UR quadrants was summed to determine the extent of apoptosis. Cells in LL and UL quadrants were classified as live and necrotic, respectively. The induction of apoptosis by compound 1i was compared to that of camptothecin (Figure 3) and camptothecin and cis-platin (Figure 4), which were used as standards. The untreated control MOLT-4 and HL-60 cells showed apoptosis rates of 3.61% and 2.54%, respectively.",0
7,17,"In MOLT-4 cells, camptothecin induced 8.89% total apoptosis at a concentration of 5 mM. However, compound 1i was more effective at inducing apoptosis with percentages of 27.54% and 30.86% at 10.0 mM and 16.7 mM concentrations, respectively. At these same doses, compound 1i also resulted in necrotic cell populations of 5.15% and 4.80%, respectively, as shown in Figure 3.",0
7,18,"Compound 1i displayed a much stronger ability to induce apoptosis in HL-60 at a dose of 10 μM, resulting in 98.62% cell death (with a lower range of 3.49% and upper range of 95.13%). In contrast, both camptothecin and cisplatin only managed to achieve 15.82% and 7.51% apoptosis respectively at the same dose. These results demonstrate that compound 1i is more effective than typical standards when it comes to inducing apoptosis in HL-60, as showcased in Figure 4.",0
7,19,"Treatment with compound 1i resulted in a significant increase in both caspase-3 and caspase-6 activities in MOLT-4 cells, confirming the occurrence of apoptotic cell death. Caspase-3 up-regulation was observed to be highest at 5.0 μM concentration, 12 hours after treatment, while caspase-6 activity peaked at the same concentration 24 hours after treatment. These effects were similar to those observed with camptothecin at 5.0 μM concentration. Figure 5a-b provides a graphical representation of these findings.",0
7,20,"The appearance of MOLT-4 cells was observed using light microscopy after being treated with compound 1i at concentrations of 5 and 10 μM for varying time periods. As the concentration of the compound and the incubation time increased, more apoptotic cells were observed. Figure 6b shows the characteristic features of apoptotic cells after incubating at a concentration of 10 μM for 36 hours, including chromatin margination, cell shrinkage, nuclear condensation/fragmentation, and cytoplasmic vacuole formation, which indicate apoptosis. Control cells, shown in Figure 6a, had larger nuclei with nucleoli.",0
7,21,"In the context of transmission electron microscopy, control cells of MOLT-4 were found to have a high ratio of nucleus to cytoplasm, with nuclear pores and nuclei that had finely dispersed chromatin. The mitochondria, rough endoplasmic reticulum, and ribosomes were visible in various sizes and shapes, including elongated and oval cristae (MC). Most cells had visible nucleoli. However, MOLT-4 cells exposed to 10 μM of compound 1i for 36 hours showed damaged mitochondrial cristae and significantly reduced rough endoplasmic reticulum, indicating apoptosis. No inflammation was observed in the nuclei and cytoplasm, and there was no evidence of necrotic events due to the absence of damage in the plasma membrane. There was vacuolization in the treated cells- observations that have been similarly reported in the scientific literature [16, 17].",0
7,22,"Studies were performed to determine if compound 1d and 1i, which share structural similarities with mitonafide, could inhibit tumor growth by inhibiting nucleic acid synthesis. To test this, tumor cells collected from mice were treated with the compounds and the amount of 3H-thymidine and 3H-uridine incorporation was measured. The untreated cells demonstrated linear incorporation patterns, but exposure to the compounds at 8 μM resulted in significant inhibition of both nucleic acids, comparable to that of mitonafide at the same concentration. After 1 hour of incubation, compound 1d and 1i inhibited 3H-thymidine incorporation by 96% and 95%, respectively, whereas mitonafide inhibited incorporation by 95%. The compounds demonstrated marked inhibitory effects on DNA synthesis, while inhibition of RNA synthesis was less spectacular.  3H-uridine incorporation was inhibited by 92%, 94%, and 89% for mitonafide, compound 1d, and 1i, respectively. (Figure 8).",0
7,23,"The importance of a substituent's nature and position on a molecule's antitumor property has been established. In this study on substituted N-(hydroxyalkyl)naphthalimide, five different substituents (R = H, 6-Br, 6-Cl, 6-NO2, 5-NO2) in the aromatic ring portion were considered. It was found that the 6-NO2 substituent is crucial in exerting antitumor activity, which aligns with previous findings on other (chloroalkyl) naphthalimide compounds where 6-nitro-2-(3-chloropropyl) naphthalimide was the most effective agent. [7].",0
7,24,"Compound 1i exhibited significant antitumor activity and was found to interfere with the S and G2/M phases of the cell cycle in MOLT-4 cells. The S phase is essential in preparing for cell division through DNA duplication. The flow cytometric measurements indicated that compound 1i hindered the S phase, thereby affecting DNA duplication of tumor cells before mitosis. This possibility was confirmed in S-180 cells where compound 1i inhibited 3 H-thymidine incorporation into DNA, indicating the suppression of DNA synthesis. Additionally, it also inhibited 3H-uridine uptake, concomitantly limiting RNA synthesis. These results suggest that the antitumor activity of compound 1i was attributed to the inhibition of DNA and RNA synthesis.",0
7,25,"Observations from flow cytometry revealed that treatment with compound 1i resulted in a delay in exit from G2/M, the final phase of the cell cycle, in MOLT-4 cells. This delay can occur when there are defects in DNA damage repair, spindle attachment to centromeres, and polymerization of spindle microtubules. Consequently, the compound seems to have a negative impact on the mitotic apparatus by up-regulating spindle checkpoint control, which causes a delay in the mitotic exit of daughter cells. Studies have shown that vinca alkaloids and paclitaxel create antitumor effects by interfering with spindle microtubules, and it is possible that compound 1i exerts a similar mechanism of action.",0
7,26,"Apoptosis or programmed cell death is a common mechanism for several antitumor agents to combat cancer (source 21). In the case of Compound 1i, its antitumor action is also carried out through this pathway. This can be confirmed from the increase in sub-G1 fraction, the morphological evidence of apoptosis from light and electron microscopic studies, and the significant rise in caspase 3 and 6 levels in treated cells. There are various cell signals that control apoptosis, which may be generated intracellularly through the mitochondria or extracellularly via death receptors located on the cell's membrane. These two pathways eventually converge and create an irreversible execution phase enabled by caspase 3 and 6. It is unclear whether the pro-apoptotic signal caused by Compound 1i activated the intrinsic (mitochondrial) or extrinsic (death receptor) pathway. However, damage to the mitochondrial cristae in treated cells was observed, as seen in the ultrastructural study, implying that Compound 1i probably activates the mitochondrial pathway. Similar findings were reported for many naphthalimides, including amonafide and its analogs (source 22, 23).",0
7,27,"The study revealed that compound 1i displayed remarkable antitumor properties against murine S-180 tumor cells and a range of human tumor cell lines in vitro. This outcome was due to the inhibition of cell proliferation and promotion of programmed cell death. Furthermore, as the compound didn't induce any cytotoxic effects on normal human PBMC, it has the potential to be developed as an antitumor agent.",0
8,1,"Erlotinib, which falls under the epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors (TKIs), has proven to be active and relatively well tolerated in elderly patients with advanced non-small cell lung cancer (NSCLC) who have not undergone chemotherapy [1]. As per studies, image-guided stereotactic body radiotherapy (SBRT) and helical tomotherapy (HT) with hypofractionation is feasible and well tolerated for patients with early-stage medically inoperable NSCLC [2]. Similarly, for stage III NSCLC, hypofractionation has been observed to yield equivalent survival rates while avoiding often fatal symptomatic pneumonitis, as opposed to conventional radiotherapy [3]. Furthermore, the addition of standard-dose erlotinib to chemoradiotherapy is possible without increasing toxicity [4]. However, there is limited data on fatal pulmonary toxicity due to irradiation pneumonitis when erlotinib is given concurrently with SBRT and then used as maintenance therapy for NSCLC.",0
8,2,"The patient, an elderly man of 77 years, was diagnosed with stage IIIA NSCLC with cT2N2M0. A chest CT revealed a soft tissue mass of size 4 × 3.9 cm in the right upper lung, accompanied by mediastinal lymphadenopathy. The level of carcinoembryonic antigen (CEA) was elevated to 12.9 mg/dl. He was initially treated with oral erlotinib 150 mg/day but after three months, the level of CEA increased to 29.1 ng/ml. Therefore, erlotinib was concurrently administered with radiotherapy - 54 Gy given in nine fractions provided with SBRT using HT, at 95% of the prescribed isodose for the planned target volume. The prescribed split courses were three fractions per week. Targeting was conducted based on new CT scans for each split course. (Refer to Figure 1 and 2)",0
8,3,"In the first treatment course, the tumor volume was 116.1 ml and the right lung volume was 1282.9 ml while in the second treatment course, the tumor volume was 90.9 ml and the right lung volume was 1475.9 ml. Table 1 shows the V15 and V20 which represent the percentage of lung volume that received at least × Gy [5], along with the mean lung dose. The whole-course V20 and mean lung dose for the total lung were 10% and 10.24 Gy, respectively. The tumor shrank from 4 × 3.9 × 4.5 cm to 2.4 × 2.9 × 2.1 cm after 2.5 months of combination therapy, and erlotinib 150 mg/day was prescribed for maintenance therapy. However, the patient developed dyspnea three months later and was transferred to the medical intensive care unit. Image studies revealed opacities of a diffuse ground-glass pattern, subpleural bleb formation in the marginal areas, airspace consolidation, and fibrosis in bilateral whole lung fields, which were indicative of radiation pneumonitis. Despite receiving empirical antibiotics, steroid therapy, antioxidant, and supportive treatment, the patient died of respiratory failure four months after the combined therapy.",0
8,4,"Image-guided SBRT with hypofractionation and HT for early-stage, medically inoperable NSCLC has been shown to be feasible, with equivalent survival rates and no fatal pneumonitis observed when compared to conventional radiotherapy. Belderbos et al. reported safe radiation dose escalation up to 94.5 Gy in 42 fractions, with a mean lung dose of 13.6 Gy or less. Using LQ modeling, the equivalent dose for hypofractionation was determined to be 6 Gy per fraction (EQD6), with acute and late normal tissue effects equivalent to 72 and 54 Gy, respectively. Careful monitoring of the V20, V15, and mean lung dose can help prevent radiation pneumonitis. The Radiation Therapy Oncology Group 0236 protocol demonstrated safe and effective treatment when V20 was restricted to less than 10% to 15%. Table displays the V15, V20, and mean lung dose for each separate lung by divided course.",0
8,5,"Erlotinib is a type of EGFR TKI that has shown to be effective in treating NSCLC in elderly patients. While it can be used as a single agent in certain cases of advanced NSCLC, studies have found only a small percentage of patients developed interstitial lung disease when taking erlotinib. Additionally, when combined with chemoradiotherapy, erlotinib did not increase the risk of toxicities. However, it's important to note that prior tissue damage from radiation therapy may impact the response to erlotinib. Some studies have found that erlotinib can enhance radiation responses, including cell cycle arrest, DNA damage repair, and apoptosis induction, which may lead to altered cell responses when erlotinib is used after radiation.",0
8,6,"Although HT combined with SBRT can limit normal tissue exposure to high levels of radiation, there is a potential risk of harmful low-dose radiation affecting non-target organs at risk, such as the lungs, and causing toxicity. Recent research has shown that arc therapy may further exacerbate this phenomenon due to the low dose bath effect, which can be compounded by the presence of other agents known or unknown to cause recall effects. Additionally, both low-dose irradiation and the use of anticancer drugs can affect the pharmacokinetics of each other, which could lead to adverse effects even in off-target areas. In particular, studies have shown that EGFR inhibitors may enhance both the positive and negative effects of radiation, leading to issues like symptomatic pneumonitis and radiation recall dermatitis. This suggests that caution should be exercised in patients receiving concurrent treatment with radiation and EGFR inhibitors.",0
8,7,This is the inaugural report of erlotinib-associated radiation pneumonitis that arises with the combination of image-guided SBRT via HT with hypofractionation trailed by erlotinib for maintenance. Physicians should be mindful of the likelihood of serious lung toxicity that could occur as a result of this combined treatment. Any radiotherapy combined with targeting agents should only be carried out under well-structured clinical trials.,0
8,8,Consent for publishing this case report and its accompanying images was obtained from the patient's family through a written informed consent. The Editor-in-Chief of the journal can review a copy of the written consent.',0
9,1,"Classical swine fever virus, a member of the genus Pestivirus in the Flaviviridae family, causes highly contagious classical swine fever in swine and wild boars. CSF viruses are divided into three major groups and ten subgroups by genetic typing. Recent phylogenetic analyses suggest a shift in the virus population from historical group 1/3 to recent group 2 in many European and Asian countries. Notably, all live-attenuated vaccine strains belong to group 1, including the Chinese lapinized vaccine strain (C-strain) which has been used since 1954. Recent studies indicate that subgroup 2.1 strains have emerged in China, branching away from the vaccine C-strain.",0
9,2,"E2, which is the primary envelope glycoprotein on the surface of the virion, plays a crucial role in initiating virus attachment and entry into host cells, as well as determining cell tropism. This particular glycoprotein has been identified as a key virulence determinant and can also prompt the production of neutralizing antibodies that can provide protective immunity to pigs. The antigenic structure of E2 has been mapped using monoclonal antibodies, revealing two distinct antigenic units in the N-terminal half of the protein. Although the C-terminal half doesn't significantly impact antibody binding, the first six conserved cysteine residues and the antigenic motif 771LLFD774 are both essential components of E2's antigenic structure.",0
9,3,"The extensive study of genetic diversity of E2 among different groups has been done, indicating that the antigenic units could be under positive selection due to constant exposure to high immunologic pressure. The N-terminal half of E2 is more variable than the C-terminal half, and different patterns of reactivity with mAbs provided clues of antigenic variation of E2 among different CSFV isolates. Studies using neutralizing mAbs to select mAb-resistant mutants showed that single point mutations could lead to complete loss of mAbs binding. Variability by one or more amino acids within antigenic units may result in the antigenic variation of E2. All studies that attempted to resolve antigenic variation of glycoprotein E2 utilized mouse mAbs, and no attempt has been made to probe the antigenic variation or group-specific antigenic determinants using anti-CSFV sera from the pig, the natural host of CSFV.",0
9,4,"In this research, pig antisera were utilized to analyze the degree of antigenic variation within antigenic units of glycoprotein E2 by raising it against CSFV vaccine C-strain and a representative subgroup 2.1 strain QZ-07. To determine whether the antigenic variation of E2 leads to differences in cross-neutralization, rabbit polyclonal and mouse monoclonal antibodies were developed against recombinant E2 (rE2) protein from C-strain. Furthermore, a chain of variant C-strain rE2 proteins that contain single replacements based on amino acid variations between the C-strain and group 2 isolates were used to define residues that contribute to E2's antigenic variation.",0
9,5,"Prokaryotic-derived truncated rE2 proteins have been utilized in various applications such as antigen production, antigenic domain identification, and epitope mapping. In this particular study, two types of truncated rE2 proteins were expressed by E. coli Rosetta(DE3) cells, namely rE2-BC (aa 690-814) and rE2-AD (aa 690-865). The former covered N-terminal 123 residues known as the necessary antigenic domain for binding to pig anti-CSFV serum, while the latter contained both antigenic units B/C and A/D. Additionally, western blotting demonstrated that both proteins of the vaccine C-strain had the appropriate molecular weights of 20 and 25 kDa, respectively, and reacted strongly with pig anti-C-strain hyperimmune serum. As a result, prokaryotic-derived rE2 proteins were deemed appropriate for generating monoclonal and polyclonal antibodies, as well as for antibody binding assessments.",0
9,6,"To evaluate how different the E2 antigen is between the subgroup 1.1 C-strain and subgroup 2.1 field isolates, they analyzed the respective rE2-AD proteins using ELISA with antisera obtained from pigs at different time intervals after vaccination with the C-strain vaccine or infection with strain QZ-07. As shown in Figure 2, every serum had a much stronger reaction with the rE2-AD protein of the homologous strain (used to generate the serum) than the heterologous strain. Moreover, Figure 3 compares the binding efficiency of anti-C-strain and anti-QZ-07 sera (gathered at 78 days post immunization with the C-strain and 25 days post infection with strain QZ-07, respectively) to rE2AD proteins produced from C-strain and 8 subgroup 2.1 strains. The homologous binding efficacy was put at 100%, and the anti-C-strain serum revealed considerably poor binding efficiency to subgroup 2.1 rE2-AD proteins (less than 60% efficiency). The binding of anti-Q7-07 serum to the C-strain rE2-AD protein was even less effective (less than 20% efficiency), and the band on the blot was barely visible. The binding of anti-QZ-07 serum to heterologous subgroup 2.1 proteins was diverse.",0
9,7,"The pig antiCSFV sera showed that heterologous neutralization was less effective in a two-way neutralization analysis, especially with sera collected at the early days following vaccination or infection (Figure 4). The efficiency of neutralization also varied between subgroup 2.1 strains QZ-07 and HZ1-08. As variation in strains affects the ability of antisera to neutralize heterologous viruses, we investigated whether variation of glycoprotein E2 affects CSFV cross-neutralization. A rabbit antiserum and three monoclonal antibodies were raised against C-strain rE2-AD protein. The rabbit antiserum neutralized the QZ-07 virus less efficiently than the C-strain. Furthermore, mutagenesis of cysteine residues in the antigenic unit B/C affected the reactivity of mAbs 1E7 and 6B8 to E2, but not of mAb 2B6. These results indicate that cysteine residues are involved in the structural conformation of E2 and that mAbs 1E7 and 6B8 bind to conformational epitopes. Though mAb 2B6 only bound to C-strain, its neutralization efficiency was low. (Table 2).",0
9,8,The identification of the amino acid residues that cause the observed changes in antigenicity was done by aligning E2 sequences of 108 CSFV strains representing each cluster obtained from GenBank. The analysis revealed twenty significant variable residues in the antigenic units. The extent of variability of these residues between vaccine strains and group 2 representative strains is shown in Table 3.,0
9,9,"We performed site-directed mutagenesis to switch out amino acids in C-strain E2 protein with those seen in subgroup 2.1 proteins (as listed in Table 3, second to last row). Using binding ELISA, we assessed the binding of wild type and variant C-strain rE2 proteins to C-strain and strain QZ-07 antisera. The wells of plates were coated with equal amounts of proteins and the antibodies were saturated to prevent limiting antibody concentration. The wt C-strain rE2 protein binding served as a control at 100%. None of the substitutions altered the binding of the variant rE2 proteins to antiC-strain serum significantly (with binding efficiency between 80% and 130%), indicating that individual residues did not play a major role in the protein's overall binding to antibodies (as shown in Figure 5A). However, thirteen substitutions did result in increased binding of variant C-strain rE2 proteins to anti-QZ-07 serum (i.e., over 150% binding efficiency threshold). Substitutions of D705N, L709P, G713E, N723S, or S779A led to a significant increase in binding efficiency (over 200% threshold), whereas a mild increase was noted with D725G, N729D, N777S, T780I, D847E, M854V, T860I, or N863K substitution (with efficiency between 150% and 200%).",0
9,10,"The residues that led to notable or moderate improvement in the binding efficiency were divided into three separate clusters within the antigenic units, as shown in Figure 1A. The first group was located at the N-terminus of antigenic unit B/C, specifically at amino acid positions 702-731. The second cluster was situated at the boundary that separates the two antigenic units, spanning positions 774-799. The third and final cluster was in the C-terminus of antigenic unit A/D, covering positions 841-864. Interestingly, the analysis of hydrophilicity revealed that these regions contributed to the significant hydrophilic differences between the CSFV C-strain and strain QZ-07, as illustrated in Figure 5C.",0
9,11,"To gain more understanding about the evolution of antigenic units, the codon and amino acid diversity was examined using a variant Simpson's index. The results, depicted in Figure 6, reveal that thirteen residues linked to antigenic variation (as shown in Figure 5 and Table 3) are highly diversified due to a large accumulation of nonsynonymous mutations in their codons. These residues fall along the diagonal (x = y). However, the six cysteine residues and the residues in the 771LLFD774 motif exhibit high conservation, even though their codons have accumulated a moderate number of synonymous mutations. Consequently, they lie along the x-axis. Conversely, the antigenic residues revealed by the analysis of mAb-resistant mutants are mapped as having a random distribution (Figure 6).",0
9,12,"Phylogenetically, CSFV consists of three major groups, and recent studies have shown a shift in viral populations from historical groups 1 or 3 to group 2 in most European and Asian countries. The E2 glycoprotein, which is a principal target of neutralizing antibodies and an important immunogen, differs both genetically and antigenically in the three groups. Despite this variation, the molecular basis for it has yet to be clearly demonstrated.",0
9,13,"The data indicates that pig anti-C-strain and anti-QZ07 sera do not bind heterologous rE2-AD proteins as efficiently compared to homologous proteins, suggesting antigenic differences. Additionally, the E2 protein of vaccine C-strain is distinct from other subgroup 2.1 strains. This antigenic variation was also observed among subgroup 2.1 strains. The study further confirms previously reported antigenic differences detected by mouse mAbs in the context of pig anti-CSFV sera.",0
9,14,"The efficiency of antibody binding to rE2 proteins was tested through neutralization experiments in order to determine if it correlated with the ability to block CSFV infection. The results showed that pig anti-CSFV sera and rabbit polyclonal antibodies were less efficient at neutralizing heterologous strains, and two conformational anti-C-strain-rE2-AD mAbs had lower binding and neutralization efficiency against heterologous strains compared to C-strain. These differences suggest that antigenic variation in E2 glycoproteins may explain why subgroup 2.1 CSFV strains persist in China despite the use of vaccine C-strain, and antibody selection may be a factor in the switch of viral populations from group 1 to 2.",0
9,15,"Using site-directed mutagenesis, we introduced amino acid substitutions in the C-strain rE2 proteins to investigate whether variable residues (listed in Table 3) contribute to the observed antigenic variation in subgroup 2.1 strains. No significant effect on binding to anti-C-strain serum was found for any of the substitutions except for mutations in the antigenic motif 771LLFD774 that disrupted the structural integrity of E2 protein. This suggests that the recombinant proteins were not grossly misfolded and the substituted residues might not be crucial for the structural stability of glycoprotein E2. On the other hand, out of the 20 substitutions, 13 enhanced the binding of the variant C-strain rE2 proteins to anti-QZ-07 serum, with the most significant increase observed for the GtoE substitution at aa position 713. Interestingly, sequence alignment showed that all group 2 strains have residue 713E, while all vaccine strains have 713G, indicating that 713E is a common antigenic determinant for both groups 2 and 3. It was also recently reported that residues 713E and 729D are critical for the specificity of a group 3.4 field strain rE2 protein to mAbs.",0
9,16,"Our findings indicate that residue 729D was beneficial for binding to pig anti-QZ-07 serum, but residues 705N, 709P, 723S, and 779A had a more significant impact (Figure 5A). Of note, these same residues are present at positions 705 and 723 on E2 proteins of subgroup 2.1 and subgroup 3.4 strains. It is possible that these two residues may play a crucial role in the antigenicity of subgroup 3.4 glycoprotein E2 if examined with pig antisera against group 3 strains. In this study, we employed polyclonal sera from pigs that were infected with a field strain or immunized with the C-strain, which resulted in a full range of antibodies created as a result of immunization or infection. This is why these polyclonal sera were capable of uncovering more residues responsible for glycoprotein E2 antigenic variation than mouse mAbs [35]. Additionally, using a combination of polyclonal antisera against the group 1 C-strain and representative group 2 field strain allowed us to detect the residues responsible for antigenic variation between these two groups, which is yet another advantage over mAbs.",0
9,17,"According to the site-directed mutagenesis analysis (Figure 5A), it is not surprising that there is antigenic variation among subgroup 2.1 strains since each of the 8 strains used in this study has unique strain-specific substitutions (data not shown). The substitution of C737R in strain QZ2-06 affects binding the most, likely due to the critical role of the cysteine residue at this position for the antigenic structure of the protein. The E782V substitution in strain HZ1-08 may be the determinant of antigenic variation between this strain and the reference subgroup 2.1 strain QZ-07, as speculated.",0
9,18,"Three distinct areas of antigenicity within the E2 protein have been identified at amino acid positions 702-731, 774-799 and 841-864, as shown in Figure 1A. The 702-731 region appears to be the primary driver of antigenic variation, as evidenced by the clustering of antibody-resistant mutants and epitopes with increased binding in this area. The 774-799 region contains both a conserved antigenic motif (771LLFD774) and a linear epitope (772LFDGTNP778) that contribute to the overall integrity of the E2 antigenic structure. Substitutions at positions N777S, S779A, and T780I within this region have also been found to enhance binding to anti-QZ-07 serum, suggesting multiple functions for the 774-799 region in determining E2 antigenicity.",0
9,19,"We used E2 sequences of CSFV for comparative analysis of codon and amino acid diversification with respect to antigenic evolution. To quantify this diversity, we adopted a variant Simpson's index, previously used for influenza virus hemagglutinin glycoprotein. Our analysis revealed that the diversity of both codons and amino acid residues was equal for each of the thirteen residues associated with antigenic variation. This observation suggests a strong correlation between the genetic and antigenic evolution of the E2 glycoprotein in natural conditions. However, the antigenic residues identified by analysis of mAb-resistant mutants showed random diversification, indicating that in vitro selection may not be a valid explanation for natural selection in pigs. Along with extensive vaccination, co-diversification of codons and amino acids could be a mechanism adopted by CSFV to evade the immune system under immune pressure.",0
9,20,"This research displays how the glycoprotein E2 in CSFV can vary between the vaccine C-strain and group 2 field strains or even within the same group of strains currently circulating in China. The main determinants of this variation were substitutions found in the first region (aa 702-731) of the three identified regions. These substitutions affect cross-neutralization of CSFV, and further research is needed to determine whether these residues contribute to the observed differences in neutralization. The results of this study could be useful for the development of new serological assays and CSF vaccines that are more effective and immunogenic.",0
9,21,"ST cells were cultured in MEM supplemented with 10% FBS. Three CSFV strains were used, including the subgroup 1.1 vaccine C-strain from Zhejiang Jianliang Biological Engineering Company and two subgroup 2.1 strains (QZ-07 and HZ1-08) isolated from naturally infected pigs and replicated in the laboratory. The viruses were sequenced for the E2 gene and their stocks were stored at -80°C. The E2 genes of the other six subgroup 2.1 strains were cloned without isolation. Sequence data is available in GenBank and detailed molecular phylogenetic relationships can be found elsewhere. Table 3 lists the strains in GenBank.",0
